211.57491,524.68805
242.06090,538.48181
224.59784,492.96515
230.48769,498.97177
181.51474,344.89767
202.93349,524.30664
217.84032,538.14032
82.44344,332.08755
222.66463,501.28055
176.67107,385.02472
237.97812,538.63312
533.84772,732.02777
372.55127,259.94473
123.38023,596.98077
527.05072,655.65729
247.12013,402.15036
527.51300,727.03406
521.34491,263.71735
536.27386,745.81934
521.34491,263.71735
250.68864,478.11655
735.21875,609.92548
534.02277,638.40314
306.87134,203.42596
527.62897,397.90524
461.00931,563.01074
210.51199,532.79724
474.25400,509.08524
799.37299,466.63681
206.25168,517.08887
248.44604,398.69293
254.38770,537.33221
100.67397,425.22256
433.42599,406.55707
804.22522,535.00610
353.86487,415.68784
527.62897,397.90524
483.93723,600.96002
195.64310,495.07339
461.19653,406.62299
306.93790,53.70733
557.07172,555.88818
447.02924,414.44211
306.71021,203.39915
820.55823,655.79163
306.93790,53.70733
441.39581,500.24091
172.10574,563.50726
521.94720,752.97998
105.04601,418.96078
363.05093,421.99637
472.96927,400.19687
487.35001,617.48499
459.09351,734.23206
200.20052,101.15688
386.47507,396.90640
531.24646,537.95038
51.21650,368.22208
798.41754,363.12033
205.24709,98.21159
1007.08600,700.46301
260.72763,376.14749
437.80084,268.54581
103.00387,551.70404
462.99457,497.73679
225.80058,496.66714
526.70844,751.96375
530.84210,18.33555
458.85443,407.93359
527.18506,621.15820
424.28802,440.17096
890.96246,574.19666
138.66849,568.89563
953.93030,38.47669
738.05518,474.09076
202.45572,525.96558
193.30547,567.47815
489.17795,701.83954
173.61195,225.52229
456.52832,285.67462
310.35696,514.74536
158.78993,258.57120
461.38937,460.99747
151.68459,564.16119
529.53564,231.87801
487.99271,444.67923
197.86755,429.91824
94.84724,334.17242
200.90334,76.01673
333.16595,50.11670
234.24017,492.01215
918.45813,197.00970
390.65417,436.21735
517.94806,757.44293
448.68576,400.60077
988.44342,396.58939
803.70721,560.24194
521.89807,35.26947
525.98395,688.25885
443.82587,458.60675
52.96487,426.44003
199.63187,510.99600
408.49615,356.47061
427.49759,410.37885
197.70474,165.65479
245.99078,432.27533
143.05350,564.68097
947.10565,159.87439
140.38203,578.24146
419.15088,396.19855
127.44753,252.03265
956.38690,604.44025
79.73768,603.10773
383.88620,370.20181
393.73383,412.58987
539.33649,740.22833
125.40699,429.85004
384.59457,420.81332
187.34628,549.30200
342.90665,182.60487
60.99982,226.45135
1011.40784,701.87750
173.33971,66.10624
871.71674,678.10352
793.96069,265.66101
942.11865,217.06503
66.62541,315.82980
794.43402,176.74812
404.63184,454.07645
478.80841,443.71445
916.12158,224.20297
938.28595,193.47176
175.35562,567.10181
441.76236,388.24863
296.46057,624.89362
447.26260,409.53815
525.54193,355.54828
936.88062,54.25964
113.36071,571.91150
359.71780,408.03763
514.26361,406.85333
841.23914,595.65277
938.57501,211.31235
178.64998,61.97272
427.70325,397.10349
81.88096,561.53613
802.59058,545.60095
408.49615,356.47061
158.28918,570.63458
653.17474,573.84204
45.34612,634.54517
393.73383,412.58987
880.14178,675.16119
143.90028,333.47708
938.28595,193.47176
681.60321,368.86493
101.96643,225.62086
383.87048,251.46059
206.07909,570.45105
63.69995,287.25476
200.99223,569.38635
815.06763,598.20746
97.95187,417.44629
178.19041,61.83189
537.37799,651.09125
155.07480,223.91383
622.58386,367.20319
116.16293,535.93286
499.42227,356.12625
413.52689,417.31497
351.91071,189.19852
96.97137,657.90692
756.35718,170.37192
160.36165,210.61320
823.06067,602.25568
346.80685,283.18646
73.13397,559.35840
206.30016,80.55630
608.73816,445.13937
455.88895,268.06631
59.57068,251.80563
108.78884,547.09393
437.52817,329.31900
51.94332,348.81604
946.28253,666.94598
241.63065,460.01831
859.07819,695.05670
478.55484,414.80692
484.87985,493.65289
204.38319,572.94672
439.92551,125.98022
398.99399,631.68091
415.81015,387.21417
943.46301,405.14169
426.51279,383.08957
725.74957,450.89847
586.05499,724.98499
143.90028,333.47708
595.05719,310.39819
