1149.07129,422.21744
1404.26587,693.15784
1449.65564,629.89282
1033.39709,422.46017
859.40070,293.12729
1449.55713,536.17346
910.28546,345.22485
840.57629,297.65488
880.24451,348.86093
1115.05127,673.57513
1311.28357,731.62976
1403.94995,716.09869
880.24451,348.86093
1243.59033,730.46887
699.24005,347.42407
1175.52271,674.97424
1200.38586,405.19580
1345.93750,342.24347
869.56665,307.16486
1194.59985,738.69086
1224.22461,659.25299
1393.55774,316.08456
1222.65015,388.99283
1223.94336,374.77359
842.40186,423.20349
1245.99377,411.17975
1116.09155,568.78778
1033.39709,422.46017
1035.91663,573.01270
1231.78784,786.02649
837.77179,437.51273
1356.94495,390.55548
1057.48511,863.93890
1027.64954,548.31409
1357.70667,260.83246
1380.58789,732.63379
1398.25842,760.35681
1161.39490,873.56952
1106.09131,381.76797
1187.98291,283.97256
1312.24561,411.08789
1314.92957,686.87677
1053.47021,804.27179
1094.75940,783.76398
1224.45862,412.44241
1129.50537,412.13904
1448.67615,607.50604
1392.65686,291.91064
1151.51550,650.96747
1423.22705,617.83728
609.46576,395.63611
1447.28735,654.14417
92.47269,540.61182
1160.71777,415.56345
1434.55518,253.36575
194.25021,535.14380
800.39136,453.26520
640.78326,392.11200
1128.17517,687.69250
133.92717,581.67114
1111.22937,764.31665
1200.38586,405.19580
1242.36877,679.44214
1423.87683,550.70447
1311.89417,481.20627
1049.62463,794.76697
1269.56030,825.11688
1039.80176,694.64050
1384.52979,257.81326
909.86139,746.12213
1276.11072,786.20923
1153.97522,566.46167
1178.01062,631.33087
1079.65771,789.40912
549.81152,427.55640
585.53711,522.49756
1129.30042,719.81635
1401.41553,733.82904
496.99445,463.41812
1299.27454,414.50775
685.97430,620.07251
662.50037,378.15701
1413.04700,298.29208
1461.75574,646.65173
1157.57690,605.38690
1458.43274,571.10181
26.75714,543.91235
1157.98914,525.34973
991.71442,304.12112
172.71530,576.44427
459.33908,562.41022
1215.35583,551.68701
1242.56287,713.84558
652.25220,431.45581
1217.50110,597.30450
734.39392,440.22137
1116.09155,568.78778
515.33411,427.65881
843.21106,756.83350
1143.24731,607.40710
937.44379,827.81586
1378.22339,475.56091
1361.25781,534.41479
1042.72034,763.32800
1465.79248,285.75217
1155.10193,627.38007
938.49695,735.55048
1301.20129,707.71033
821.62323,571.18597
1232.46143,694.87787
845.06592,757.18280
475.98068,592.85492
872.71448,266.06195
1239.64343,416.32440
1026.34949,736.23138
1190.54919,552.35675
1377.31580,521.12762
1174.92688,444.63715
1194.94006,593.00110
1290.90613,427.10605
1219.85229,504.03265
1102.94861,534.61530
1314.87427,639.01379
1225.75134,568.02820
1278.46643,508.18289
1092.62842,419.09821
991.71442,304.12112
1094.78918,393.92773
1195.74805,886.47845
567.80652,538.24365
247.47882,591.70996
748.17963,499.65784
1134.43396,580.33618
1320.26282,436.22180
805.73181,460.28516
1316.32922,579.68762
1080.25598,571.69183
551.89716,469.07101
1315.51086,605.93176
1106.54651,628.35229
918.29755,758.33118
1164.36243,389.35876
866.61438,515.18561
832.81830,528.37970
1302.70459,726.58429
770.57489,433.32977
872.77570,289.96460
396.22644,362.31055
873.93573,418.27069
96.02047,583.09552
454.36365,483.96017
1189.43591,875.86182
1223.39197,478.28995
941.41064,612.01544
792.32849,449.98315
548.11255,428.48895
1207.52332,535.93213
1050.94238,422.36072
589.86426,515.33661
1127.39856,737.35883
1152.98999,634.82965
433.65533,436.93491
775.40210,448.26041
557.64484,499.39899
1232.64514,722.43872
1019.72949,727.36157
1160.72681,395.75165
670.71436,554.27777
686.10254,514.77618
454.36365,483.96017
1350.60315,296.90320
894.50995,745.63550
1243.20581,699.59106
551.54346,447.93240
1194.46680,536.33441
179.85445,460.76205
809.30853,444.14059
261.99545,539.45776
876.49030,369.84152
1317.59753,357.36319
1316.43555,779.49982
924.20538,359.98856
1026.85608,756.87946
618.34344,592.98706
1401.77979,391.35013
1434.59924,286.90936
1391.76733,259.06128
1175.85352,876.21576
1306.51782,448.33148
1336.60583,383.97925
1242.38635,540.12488
213.58656,451.87689
1354.71008,296.06116
1276.22681,487.02673
850.77155,441.09625
1304.86438,618.40863
1118.93787,625.98804
524.05090,569.10596
858.84650,637.96942
826.73486,611.82910
863.76642,711.82422
1048.60742,758.44250
1210.71497,361.93524
930.97632,334.37390
701.84338,488.28253
1463.12427,705.88440
1314.39453,462.39407
449.68945,509.69312
514.54742,449.38763
1026.86621,749.05621
792.32849,449.98315
1305.93213,533.45465
1031.14380,533.88580
87.00941,537.49158
1018.17627,700.01965
459.43979,389.44571
1356.19519,292.53900
625.04919,630.32660
303.14386,630.08398
229.60509,572.42450
1398.80164,253.93839
1394.49170,408.42361
1265.67102,427.98163
567.80652,538.24365
1359.55359,884.36475
565.98749,402.28220
688.80182,561.17084
1305.93213,533.45465
197.36807,457.61307
1157.30127,783.60547
783.93494,507.78140
1203.53625,664.02631
1368.13489,689.48602
461.93100,471.57965
666.05029,594.68683
229.53001,528.63385
856.16168,377.61276
865.71637,369.79047
1397.91772,430.58633
814.47821,590.76526
599.83801,535.74438
1091.24231,549.74731
1140.62683,433.22339
997.88885,722.91394
817.85681,612.38245
1305.71509,595.78278
859.81635,332.30927
1020.29291,744.26398
1300.10327,455.84784
566.70660,445.34561
347.96576,412.91620
1365.93237,719.20605
355.02209,574.21936
991.71442,304.12112
1118.00854,609.32355
1162.28162,511.47104
1243.05554,750.21570
194.48991,538.66174
1383.32764,607.76196
1390.94641,482.74823
566.24628,424.08301
459.43979,389.44571
745.22821,450.34476
1151.68872,390.89001
737.77069,543.30084
433.11697,369.72232
1020.29291,744.26398
1152.74451,681.84985
715.45605,653.74695
1357.15747,398.14813
523.61438,414.49283
