161.05704,484.77777
189.05833,497.31000
172.84424,454.91461
178.20721,460.45605
238.65758,337.02673
153.03584,484.23331
166.25548,496.88037
144.04393,325.13693
170.90521,462.60565
216.50488,371.31531
184.97610,496.98633
350.95081,650.78632
491.34360,281.93185
491.34360,281.93185
344.45624,581.22827
195.96957,356.11429
344.83463,646.07416
338.60818,223.67220
353.04169,663.45947
338.60818,223.67220
149.73695,431.29861
386.29364,491.91336
351.58932,565.61902
523.34497,435.44400
345.26740,345.79865
404.13873,523.00116
159.54370,492.55331
447.88989,478.57272
149.73695,431.29861
157.24350,477.84879
197.48184,366.63812
200.32339,496.22299
125.25228,405.91736
459.33121,391.28113
195.96957,356.11429
376.41281,398.87119
345.26740,345.79865
308.51743,532.65167
895.53058,588.69653
487.95859,391.75137
799.29144,21.62702
371.46457,490.33105
472.87616,399.07291
523.34497,435.44400
712.71301,743.28699
799.29144,21.62702
419.74133,471.01752
108.83870,516.51074
339.05081,669.71484
128.64362,399.92596
385.09561,404.56299
501.59445,386.03665
309.49789,600.57239
270.62912,648.78625
416.55539,281.54550
990.31177,535.13885
348.98901,473.95712
311.48392,579.75958
260.14728,138.79744
916.81158,551.96948
646.34436,653.77661
941.82037,622.73859
360.81845,227.97612
35.20216,503.08041
441.28369,469.00748
173.83900,458.28864
343.46143,668.65271
259.56824,155.15799
485.45053,393.14517
344.52075,549.61780
436.89349,420.99051
283.69745,112.58911
73.79023,520.70380
260.14728,138.79744
523.34497,435.44400
153.03584,484.23331
130.29704,521.00787
310.62057,436.42703
283.69745,112.58911
103.64009,391.06311
281.03275,481.92935
46.59994,405.06042
463.02408,439.07761
87.55877,516.44067
348.62427,194.31326
630.08862,553.10535
311.48392,579.75958
333.50818,671.72473
416.55539,281.54550
361.82715,52.61956
181.80717,454.32870
609.83496,147.64392
407.38525,417.79004
335.60388,674.63751
476.85165,386.28012
592.87994,405.55927
795.82318,745.81146
338.41055,15.54141
343.41153,610.31360
447.95032,437.05093
46.22747,399.10007
150.76375,471.92023
195.96957,356.11429
453.25995,394.78885
416.55539,281.54550
990.31177,535.13885
78.94002,516.87610
637.81702,112.70255
73.51961,529.16693
446.47491,381.45465
580.09851,736.64526
942.87775,690.55365
705.92181,482.63354
403.99652,355.64096
413.34283,396.26987
358.05179,659.48450
103.64009,391.06311
335.60388,674.63751
126.89388,505.29172
370.68680,177.40585
44.00839,237.17676
846.83118,676.48291
980.30914,337.86337
46.59994,405.06042
801.14502,14.62558
632.00934,166.11223
135.97925,310.82022
559.03748,163.99196
103.64009,391.06311
147.82120,388.08173
608.29260,172.07892
628.24457,144.31270
112.29122,519.74426
469.82104,373.61029
201.89462,567.77496
473.08945,394.08539
342.79529,307.41705
626.14105,17.91096
42.25785,521.67285
389.74319,391.33160
331.68225,354.73019
339.54523,674.10626
628.45978,159.80611
986.81995,342.28857
454.13062,382.35059
14.17313,511.83972
150.76375,471.92023
191.84868,494.08377
94.37146,523.06897
240.40652,396.70139
335.60388,674.63751
413.34283,396.26987
44.02730,352.13696
204.74698,326.66794
628.24457,144.31270
639.60309,605.17102
312.21399,353.07764
316.30112,653.32007
143.60529,524.04944
688.38251,3.33244
136.44930,522.45050
800.90918,432.66776
122.59069,398.44455
986.81995,342.28857
355.11227,577.08795
209.22755,684.65466
778.06781,437.00021
48.18243,489.14645
318.77692,307.93518
432.60135,396.71585
376.83017,184.30562
886.29883,457.40723
677.78546,14.87105
583.72437,667.63599
48.56188,408.57343
463.99435,288.38312
6.37362,509.95285
487.23581,471.44263
312.93420,623.84058
127.84749,212.08527
267.60535,126.17875
40.39197,499.05124
37.67654,413.98685
45.23950,329.10950
289.58276,367.23639
191.72491,423.63025
199.46587,397.08597
687.25482,518.63739
593.60284,383.85385
140.71185,525.93494
173.83900,458.28864
228.81863,559.31396
440.88895,371.27682
900.30389,383.10101
454.85617,369.73511
385.09561,404.56299
437.87555,654.51630
204.74698,326.66794
645.46686,359.35907
